user,text
richardgwalton3,"@realDonaldTrump Jesus @newtgingrich would be the last person I would want on my side, what a vile human. In years… https://t.co/UceUf6FLng"
pdthell,"@DonaldTrump @realDonaldTrump do not lose sight of North Korea, the retaliation of an outcast madman against the wo… https://t.co/VeL7J5DcDq"
GafarovAsim,"#armenian barbarians &amp; terrorists continues to shell civilians in #Ganja, #Azerbaijan  by using ballistic missiles,… https://t.co/gsMfqAa3jx"
squeegeemeegee,RT @WILLDYE4U: @NBCPolitics UNBELIEVABLE!  #DonaldTrump is PAYING PEOPLE to get #COVID19! https://t.co/ST1RvZ7aPz https://t.co/O1Y93eb9MA
pdthell,"@DonaldTrump do not lose sight of North Korea, the retaliation of an outcast madman against the world economy may be the reason for covid 19"
Oneindia,Trump accuses Biden of 'shipping jobs to China'  https://t.co/7uICIlKQL0 #DonaldTrump
imshivmgoyal,RT @bsindia: The United States in January 2018 imposed duties on solar panel imports beginning at 30% and expected to drop to 15% by 2021…
NationalComment,"Whether it is Joe Biden or Donald Trump 2.0, the next US President will need to deal with the world very differentl… https://t.co/4zT0lZANdB"
ManjurulHoque7,RT @Chiranj86973307: Are you looking for a professional #logo designer? please message me  #logo_design #modern_logo #professional_logo #mi…
comtec114,@realDonaldTrump I'm man of the south of Korea. Lord will be with DonaldTrump.
Chiranj86973307,RT @Chiranj86973307: Are you looking for a professional #logo designer? please message me  #logo_design #modern_logo #professional_logo #mi…
RealDarthPizza,#DonaldTrump DEFINITELY had a Stroke #Stroke #StrokeTheVote #TrumpIsNotWell #COVID19 #TrumpHasCovid #TrumpStroke… https://t.co/LkMgRuji6m
Chiranj86973307,Are you looking for a professional #logo designer? please message me  #logo_design #modern_logo #professional_logo… https://t.co/qjY410Muhk
CathyAldridge17,RT @emilykangas2: It’s time to just please do an executive order for stimulus checks!! We deserve more then $1200!! How about #mittromney $…
medicaldialogs,"AstraZeneca, US strike deal for Covid-19 antibody treatment touted by Trump #astrazeneca #astrazenecanews… https://t.co/aAjMv4Nb4c"
WorstWrestler,With the New York Times doing a story about #DonaldTrump wanting to wear a Superman t- shirt when leaving Walter Re… https://t.co/AM9Mb7PimN
bsindia,The United States in January 2018 imposed duties on solar panel imports beginning at 30% and expected to drop to 15… https://t.co/I1UDkCWbzV
thepatriotmvmt,Love this quote from #DonaldTrump! These are words of a true leader. #keepamericagreat https://t.co/Fgs7wyw4ep
emdanyell,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH
ayaza,RT @TheReal_NRP: BREAKING 🚨 @realDonaldTrump is looking in the forests for the cure #coronavirus #DonaldTrump #impressions #comedy @nbcsnl…
WILLDYE4U,@NBCPolitics UNBELIEVABLE!  #DonaldTrump is PAYING PEOPLE to get #COVID19! https://t.co/ST1RvZ7aPz https://t.co/O1Y93eb9MA
DonaldC00448251,@Evc764 @BIGDAVE21420668 @realDonaldTrump Duh!!! Maybe because he is to blame. If you stop watching Fox News and fi… https://t.co/fp3EsqaK16
Toughone6,"@GOPLeader #DonaldTrump is endorsed by David Duke, KKK, Proud Boys, Putin, Osama Bin Laden’s niece, Taliban… https://t.co/rd6GeajqE3"
AggravatedG,"RT @wirelesshogan: Our campaign for #AllThePeople is listening to voices of #Millennials, #GenZ &amp; #BIPOC who are protesting for systemic ch…"
DonaldC00448251,@ChristianWebb20 No! An inability to interpret information. It explains why you're taken in by Trump's lies!!!… https://t.co/MNzzPrJmhj
whatstr39099813,Why farmers are on road since September 2020? Why No national media coverage? Why no politician is reaching them? W… https://t.co/uyW4Jau0T5
lovingeurop,@Blacon2 @paulsperry_ @SenSchumer @RoyCooperNC The biggest and most dangerous predator in politics is and stays… https://t.co/pBf8WK8KMF
forever19031,@DonaldTrump  armenia is a country that supports terrorists https://t.co/JmqlHVN8nb
CFOPUBREL,"US President Donald Trump is no longer a Covid-19 transmission risk to others, the White House physician has said.… https://t.co/fs3jyyNfIP"
AnojanJeyaram,"#DonaldTrump held his first public event Saturday since being diagnosed with COVID-19, https://t.co/wrdKUQlsKE"
Wongster3,"@tedcruz Cruz: ""This man is a pathological liar. He doesn't know the difference between truth and lies. He lies — p… https://t.co/wFHi77q10J"
viralvideovlogs,"RT @DDNewslive: U.S. Democratic presidential nominee #JoeBiden tests negative for #COVID19, before a campaign trip to Pennsylvania, urges #…"
Spoojar2,"RT @DDNewslive: U.S. Democratic presidential nominee #JoeBiden tests negative for #COVID19, before a campaign trip to Pennsylvania, urges #…"
Wongster3,"@realDonaldTrump @JudgeJeanine @tedcruz Cruz: ""This man is a pathological liar. He doesn't know the difference betw… https://t.co/DOBe6vCPF9"
Wongster3,"@MariaBartiromo @realDonaldTrump @POTUS @SundayFutures @FoxNews Cruz: ""This man is a pathological liar. He doesn't… https://t.co/tU1TZtECPi"
JudyC57625988,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…"
PSarbabidya,@abhijitmajumder Silent Majority for #DonaldTrump
PragativadiNews,Donald Trump held his first public event Saturday since being diagnosed with COVID-19 #latestnews #DonaldTrump… https://t.co/oNAYMdWrr7
crae47,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…"
delarunwoman,RT @_Michelangelo__: @tribelaw Your daily reminder that #DonaldTrump will:  –Take away your healthcare  –Take away your first amendment   –…
ArcaneTreasures,There are only 12 letters in the Hawaiian alphabet. #facts #funfacts #DonaldTrump #Republicans #News
Tinknocker16,"The Taliban endorsed #DonaldTrump, that should tell you all you need to know. Vote #JoeBidenKamalaHarris2020"
koolrozen1,@Ann_Crawford54 @kaitlancollins What he like is to trick #Biden to get exposed to covid19 i have to warn #JoeBiden… https://t.co/ENv4JJvVB0
effinglibrarian,"#DonaldTrump ""I AM IMMUNE TO #COVID19"" Everyone : ""Getting sick, going to the hospital and  being discharged WHILE… https://t.co/PIfum89mmq"
vadivuoffcl,"This guy 😀😀  ""China Virus""  #DonaldTrump #coronavirus https://t.co/M4F3pKz4Kb"
Toughone6,@SethAbramson Still has some kind of extra make up over his right eye. Something happened there. A fall requiring s… https://t.co/15wxMoFeFV
ash_exile,"@CBSNews International terrorist groups, individuals, and nations support the re-election of Trump because he is ef… https://t.co/e0bb5lVu4l"
BenTuckett1997,#Coronavirus live news: #DonaldTrump 'no longer transmission risk'; #Victoria to ease lockdown https://t.co/punfXOu4rY
Jessiemomma323,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…"
Amerto2bee,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH
OhmsLaw78,"Trump Coughs, Hacks &amp; Lies His Way Through Hannity Interview https://t.co/2wFYWWRDHs via @YouTube #Hannity #covid19… https://t.co/S06FOoXmhU"
HardReport,Trump’s coronavirus treatment was based on a pharmaceutical  drug developed with cells derived from an aborted baby… https://t.co/wriEtUkVsY
juliosevero,Trump’s coronavirus treatment was based on a pharmaceutical  drug developed with cells derived from an aborted baby… https://t.co/wf0SgBWhxO
trump4sure,@DonaldTrump Biden and Kamala are trying to play Black people against White  and White People against White People… https://t.co/Z7TtQngW0i
LindapauliinaQ,"Nobel Peace Prize nominee for the President of  the USA @realDonaldTrump!  Nomineed by finnish  @LauraHuhtasaari ,… https://t.co/CcyHEQgtMW"
moonbreeze2,RT @crooksandliars: The Taliban loves Trump! #Election2020 #Taliban #DonaldTrump #Endorsement https://t.co/SWy3oeVaoT
NoNusticiaNoPaz,#IvankaTrump played key role in #DonaldTrump’s failed — and potentially corrupt — #Azerbaijan hotel deal https://t.co/kOFuNJJ4zz
WalterCan8,"RT @BrookesTimes: My cartoon Friday @TheTimes. 2020 remake of the 1958 horror movie, The Fly. #DonaldTrump #COVID19 #mikepencefly https://t…"
thehawk,Trump 'no longer a transmission threat to others' #DonaldTrump https://t.co/uzo4VhZ3kc
NoNusticiaNoPaz,"#DonaldTrump's #Azerbaijan hotel linked with corruption, #Iran  https://t.co/T2H5mT12Ic"
orvg,RT @dcbat: Next week's #PresidentialDebate between #DonaldTrump and #JoeBiden has been canceled.   Who does this benefit more politically?
janismoher,"@DonaldTrump should have to write lines on a chalk board, ""I Donald J #Trump, do solemnly swear that I will support… https://t.co/cigHNOxVYg"
SiqhamoNdiko,RT @rhulani1baloyi: The White House physician has announced that US President #DonaldTrump is no longer a #Covid transmission risk to other…
thepatriotmvmt,"#DonaldTrump, a proud American trying his best to lead a country during arguably the toughest time in US history, f… https://t.co/Q9Hez6Kd84"
rhulani1baloyi,The White House physician has announced that US President #DonaldTrump is no longer a #Covid transmission risk to others.
ButtonCabin,Just in! Trump photo buttons. Available at https://t.co/dENrnB7qbg Shop link in bio. #trump #trump2020 #maga… https://t.co/50glLEWmU3
jasonwahl10,RT @CodHuRoyale: I guess we learn something new everyday... am I right? 🐡  George Soros helped Donald Trump build his “Trump Tower” Back In…
AAA_92,This film is David Attenborough’s witness statement. Who else needs to see it? The only name that comes in mind is… https://t.co/e0tSM53g9l
dailystarnews,US President #DonaldTrump appeared back to his old self on Saturday as he addressed supporters at the White House i… https://t.co/uHjFJoH1Mj
anoutcast6,@JuiceOnTopp @uzidropthotback @SpinYoBlock 😭 Y’all see this? get him outta here  #BlackLivesMatter      #kpopstans… https://t.co/yW5YABuOHV
Gregsanz80,RT @grid_dragon: The very best people #DonaldTrump
truthshallpre20,Tweet this ! #ArtsakhStrong #SanctionTurkey These war crimes need to be punished #StopAzerbaijaniAggression… https://t.co/zYAC4SX8N6
Elsa050467,"@gplanzo2 @becbenit He was singing about #DonaldTrump and his bullshit of a so-called presidency, etc."
lulusurtouiteur,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH
LolaC29231110,@Josiensor And this is in #TheVillages where these folks r most vulnerable to #COVID19.  Ignorance is the defining… https://t.co/WBbRxlDloP
MariaMorlock,#DonaldTrump I am disgusted and confused by the random Herman Cain NBC SNL disrespect during opening...praying for his family
LolaC29231110,And this is in #TheVillages where these folks r most vulnerable to #COVID19.  Ignorance is the defining characteris… https://t.co/nHRGLUXIMF
moonbreeze2,"RT @crooksandliars: The SCOTUS superspreader event wasn't enough, so now he's taking his COVID on the road. #DonaldTrump https://t.co/8SxZS…"
tenacity10_,"RT @charleyw: @charliekirk11 Absolutely no one cares about Hillary Clinton's emails. I think 214,000 people who died because of #DonaldTrum…"
freightbroker21,@AOC   What Can You Say To America About This ? Why Don't You Focus Doing Your Job instead Of trying To Coupe The G… https://t.co/G77AFoQejO
htownrocketsgal,RT @itsJohnWalsh: #DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would like to t…
SupportOurPres,Another endorsement from #Police departments associations and unions! Florida Police Chiefs Association makes first… https://t.co/KIKE1xDWZq
roaraz,RT @itsJohnWalsh: #DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would like to t…
xmb0707,RT @thecyrusjanssen: This is actually false Marco....many #Chinese actually support #DonaldTrump for one simple reason...his #MAGA campaign…
SassyStylinGal,"RT @ScotFreeman1776: New video up. A message from God, yes that God, to Trump's religious supporters. Spoiler alert: God is not very happy…"
Doyouhave1drop,RT @the_hindu: The ruling by U.S. District Judge J. Nicholas Ranjan — who was appointed by #DonaldTrump — in #Pittsburgh also poured cold w…
TheMarchIssue,"You know it's a sad state of affairs when the #Taliban thinks America is on the ""right track"" with someone like… https://t.co/ahIwLSvgOj"
pdelsignore,The problem with the evangelical support for #DonaldTrump is placing policy over character.  And that never goes well.
JesseDelgadoCr1,RT @Eric_Ericeira: The midget rather spends time bashing #DonaldTrump than cutting all-time high crime in The City.  Now he's turning Londo…
Mercedesguera,RT @DrGJackBrown: 1/  THREAD: Body Language Analysis No. 4459: Donald Trump's reaction upon hearing of the death of Ruth Bader Ginsburg — N…
SpaceGeniu,"@POTUS @realDonaldTrump  In europe, we can not understand people will vote for you. Simply read  books about #Trump… https://t.co/4TMTgO4nKo"
MisaelF14402764,@realTrumpForce @realDonaldTrump Omg donaldtrump😁😁😁
t_moulton2,@WDCreports Now this is real sex appeal #DonaldTrump #donjr https://t.co/B6LXpCLQrT
nosypieceofshit,&gt; trump cures cancer &gt; democrats outrage &gt; republicans believe him  #meme #memes #donaldtrump #trump https://t.co/qStaVK4STk
Sexyknickers68,"RT @maybedonnie: #DonaldTrump if you want any chance to win the election, you need to help the poor people who voted for you and stop liste…"
Donald_Trump_Q,“I have never seen a thin person drinking Diet Coke.” -Donald Trump #POTUS #DonaldTrump #Trump #TrumpProtest
WorstWrestler,"Faster than a Democrat threatening court packing, More powerful than Joe Biden's ability to have a coherent thought… https://t.co/YWUco6xIFc"
Opoyis,"Democrat Presidential Candidate Joe Biden hit back at President Donald Trump saying he will be first to ""leave the… https://t.co/xrFlxbNJFw"
Mom5960,RT @wendywi43632298: #DonaldTrump @realDonaldTrump #NancyPelosi #ChuckSchumer #andrewcuomo #KathyHochul where's #WilliamHochul? #KirstenGil…
HappaNarinder,RT @ABPNews: Donald Trump Takes Off His Mask Again! White House Doctor Says Not At Risk Of Transmitting Covid-19 But Here's The Catch.  #Do…
HollandStanton,"RT @pattmlatimes: Once again, #DonaldTrump diverts attention from his unforgivably failed record and attempts to cram a possibly lame-duck…"
Juls713,"RT @SharonCarbine: @donwinslow @Juls713 To be more precise, #DonaldTrump, #MAGAts, @FoxNews, @rushlimbaugh, #Republicans, #WhiteSupremacist…"
EismanSandy,"RT @maybedonnie: #DonaldTrump if you want any chance to win the election, you need to help the poor people who voted for you and stop liste…"
itsVPA,RT @ABPNews: Donald Trump Takes Off His Mask Again! White House Doctor Says Not At Risk Of Transmitting Covid-19 But Here's The Catch.  #Do…
JavaD74246418,@Russ41273271 @DonaldTrump @realDonaldTrump These were long before the Nazis
niggainabus,@offlineglenn @bitchimblockaye #BlackLivesMatter        #kpopstans #KPOP  #kpopfans #jiminfanart #JIMIN #BLACKPINK … https://t.co/NehlFhdmng
AngieUhls,"I bet they do, they have an insider destroying our country for them, makes their job much easier. #DumpTrump… https://t.co/zl6STYbRvl"
SharonCarbine,"@donwinslow @Juls713 To be more precise, #DonaldTrump, #MAGAts, @FoxNews, @rushlimbaugh, #Republicans,… https://t.co/iU50IFDCGo"
harshabhishek01,RT @ABPNews: Donald Trump Takes Off His Mask Again! White House Doctor Says Not At Risk Of Transmitting Covid-19 But Here's The Catch.  #Do…
